Timestamp,VX,VY,VZ,ADX,ADY,ADZ,TEMP,DX,DY,DZ,HZX,HZY,HZZ
55640,0,0,0,0,0,0,22.79,0,0,0,0,0,0
55760,0,0,0,0,0,0,22.98,0,0,0,0,0,0
55835,0,0,0,0,0,0,22.98,0,0,0,0,0,0
55955,0,0,0,0,0,0,22.85,0,0,0,0,0,0
56030,0,0,0,0,0,0,22.79,0,0,0,0,0,0
56150,0,0,0,0,0,0,22.85,0,0,0,0,0,0
56240,0,0,0,0,0,0,22.98,0,0,0,0,0,0
56360,0,0,0,0,0,0,22.79,0,0,0,0,0,0
56450,0,0,0,0,0,0,22.72,0,0,0,0,0,0
56555,0,0,0,0,0,0,22.66,0,0,0,0,0,0
56645,0,0,0,0,0,0,22.91,0,0,0,0,0,0
56765,0,0,0,0,0,0,22.85,0,0,0,0,0,0
56840,0,0,0,0,0,0,22.98,0,0,0,0,0,0
56960,0,0,0,0,0,0,22.60,0,0,0,0,0,0
57035,0,0,0,0,0,0,22.85,0,0,0,0,0,0
57170,0,0,0,0,0,0,22.91,0,0,0,0,0,0
57245,0,0,0,0,0,0,22.85,0,0,0,0,0,0
57365,0,0,0,0,0,0,22.85,0,0,0,0,0,0
57455,0,0,0,0,0,0,22.91,0,0,0,0,0,0
57650,0,0,0,0,0,0,22.79,0,0,0,0,0,0
57785,0,0,0,0,0,0,22.85,0,0,0,0,0,0
57860,0,0,0,0,0,0,22.60,0,0,0,0,0,0
57965,0,0,0,0,0,0,22.85,0,0,0,0,0,0
58070,0,0,0,0,0,0,22.79,0,0,0,0,0,0
58190,0,0,0,0,0,0,22.91,0,0,0,0,0,0
58265,0,0,0,0,0,0,22.79,0,0,0,0,0,0
58370,0,0,0,0,0,0,22.85,0,0,0,0,0,0
58475,0,0,0,0,0,0,22.85,0,0,0,0,0,0
58580,0,0,0,0,0,0,22.85,0,0,0,0,0,0
58687,0,0,0,0,0,0,22.79,0,0,0,0,0,0
58775,0,0,0,0,0,0,22.60,0,0,0,0,0,0
58880,0,0,0,0,0,0,22.72,0,0,0,0,0,0
58985,0,0,0,0,0,0,22.66,0,0,0,0,0,0
59090,0,0,0,0,0,0,22.72,0,0,0,0,0,0
59195,0,0,0,0,0,0,22.79,0,0,0,0,0,0
59286,0,0,0,0,0,0,22.98,0,0,0,0,0,0
59390,0,0,0,0,0,0,22.98,0,0,0,0,0,0
59495,0,0,0,0,0,0,22.85,0,0,0,0,0,0
59601,0,0,0,0,0,0,22.85,0,0,0,0,0,0
59660,0,0,0,0,0,0,22.85,0,0,0,0,0,0
59811,0,0,0,0,0,0,22.66,0,0,0,0,0,0
59856,0,0,0,0,0,0,22.72,0,0,0,0,0,0
60006,0,0,0,0,0,0,22.60,0,0,0,0,0,0
60066,0,0,0,0,0,0,22.91,0,0,0,0,0,0
60216,0,0,0,0,0,0,22.79,0,0,0,0,0,0
60261,0,0,0,0,0,0,22.79,0,0,0,0,0,0
60383,0,0,0,0,0,0,22.98,0,0,0,0,0,0
60471,0,0,0,0,0,0,22.85,0,0,0,0,0,0
60621,0,0,0,0,0,0,22.91,0,0,0,0,0,0
60666,0,0,0,0,0,0,22.85,0,0,0,0,0,0
60786,0,0,0,0,0,0,22.79,0,0,0,0,0,0
60876,0,0,0,0,0,0,22.79,0,0,0,0,0,0
61040,0,0,0,0,0,0,22.98,0,0,0,0,0,0
61071,0,0,0,0,0,0,22.91,0,0,0,0,0,0
61191,0,0,0,0,0,0,22.98,0,0,0,0,0,0
61266,0,0,0,0,0,0,22.98,0,0,0,0,0,0
61386,0,0,0,0,0,0,22.91,0,0,0,0,0,0
61476,0,0,0,0,0,0,22.79,0,0,0,0,0,0
61596,0,0,0,0,0,0,22.91,0,0,0,0,0,0
61671,0,0,0,0,0,0,22.85,0,0,0,0,0,0
61791,0,0,0,0,0,0,22.79,0,0,0,0,0,0
61881,0,0,0,0,0,0,22.98,0,0,0,0,0,0
62001,0,0,0,0,0,0,22.60,0,0,0,0,0,0
62076,0,0,0,0,0,0,22.85,0,0,0,0,0,0
62196,0,0,0,0,0,0,22.91,0,0,0,0,0,0
62286,0,0,0,0,0,0,22.79,0,0,0,0,0,0
62406,0,0,0,0,0,0,22.72,0,0,0,0,0,0
62496,0,0,0,0,0,0,22.79,0,0,0,0,0,0
62601,0,0,0,0,0,0,22.85,0,0,0,0,0,0
62677,0,0,0,0,0,0,22.79,0,0,0,0,0,0
62796,0,0,0,0,0,0,22.79,0,0,0,0,0,0
62901,0,0,0,0,0,0,22.98,0,0,0,0,0,0
63006,0,0,0,0,0,0,22.91,0,0,0,0,0,0
63081,0,0,0,0,0,0,22.85,0,0,0,0,0,0
63201,0,0,0,0,0,0,22.85,0,0,0,0,0,0
63291,0,0,0,0,0,0,22.91,0,0,0,0,0,0
63411,0,0,0,0,0,0,22.98,0,0,0,0,0,0
63486,0,0,0,0,0,0,22.79,0,0,0,0,0,0
63621,0,0,0,0,0,0,22.91,0,0,0,0,0,0
63696,0,0,0,0,0,0,22.79,0,0,0,0,0,0
63816,0,0,0,0,0,0,22.85,0,0,0,0,0,0
63906,0,0,0,0,0,0,22.85,0,0,0,0,0,0
64026,0,0,0,0,0,0,22.91,0,0,0,0,0,0
64101,0,0,0,0,0,0,22.91,0,0,0,0,0,0
64206,0,0,0,0,0,0,22.85,0,0,0,0,0,0
64311,0,0,0,0,0,0,22.79,0,0,0,0,0,0
64417,0,0,0,0,0,0,22.72,0,0,0,0,0,0
64521,0,0,0,0,0,0,22.79,0,0,0,0,0,0
64611,0,0,0,0,0,0,22.79,0,0,0,0,0,0
64716,0,0,0,0,0,0,22.79,0,0,0,0,0,0
64821,0,0,0,0,0,0,22.79,0,0,0,0,0,0
64926,0,0,0,0,0,0,22.98,0,0,0,0,0,0
65031,0,0,0,0,0,0,22.79,0,0,0,0,0,0
65136,0,0,0,0,0,0,22.79,0,0,0,0,0,0
65226,0,0,0,0,0,0,22.98,0,0,0,0,0,0
65331,0,0,0,0,0,0,22.85,0,0,0,0,0,0
65436,0,0,0,0,0,0,22.66,0,0,0,0,0,0
65496,0,0,0,0,0,0,22.91,0,0,0,0,0,0
65646,0,0,0,0,0,0,22.91,0,0,0,0,0,0
65707,0,0,0,0,0,0,22.91,0,0,0,0,0,0
65841,0,0,0,0,0,0,22.91,0,0,0,0,0,0
65901,0,0,0,0,0,0,22.98,0,0,0,0,0,0
66051,0,0,0,0,0,0,22.79,0,0,0,0,0,0
66112,0,0,0,0,0,0,23.10,0,0,0,0,0,0
66261,0,0,0,0,0,0,22.98,0,0,0,0,0,0
66306,0,0,0,0,0,0,22.66,0,0,0,0,0,0
66456,0,0,0,0,0,0,22.85,0,0,0,0,0,0
66516,0,0,0,0,0,0,22.85,0,0,0,0,0,0
66666,0,0,0,0,0,0,22.98,0,0,0,0,0,0
66711,0,0,0,0,0,0,22.85,0,0,0,0,0,0
66833,0,0,0,0,0,0,22.79,0,0,0,0,0,0
66906,0,0,0,0,0,0,22.98,0,0,0,0,0,0
67026,0,0,0,0,0,0,22.79,0,0,0,0,0,0
67116,0,0,0,0,0,0,22.79,0,0,0,0,0,0
67236,0,0,0,0,0,0,22.66,0,0,0,0,0,0
67311,0,0,0,0,0,0,22.85,0,0,0,0,0,0
67431,0,0,0,0,0,0,22.79,0,0,0,0,0,0
67521,0,0,0,0,0,0,22.79,1,0,0,0,0,0
67641,0,0,0,0,0,0,22.79,0,0,0,0,0,0
67716,0,0,0,0,0,0,22.91,1,0,0,0,0,0
67837,0,0,0,0,0,0,22.79,0,0,0,2,0,0
67911,0,0,0,0,0,0,22.85,0,0,0,2,0,0
68046,0,0,0,0,0,0,22.66,1,0,0,2,0,0
68121,0,0,0,0,0,0,22.91,0,0,1,2,0,0
68241,0,0,0,0,0,0,22.79,0,0,0,2,0,0
68331,0,0,0,0,0,0,22.91,1,0,0,2,0,0
68436,0,0,0,0,0,0,22.79,0,0,0,2,0,0
68526,0,0,0,0,0,0,22.60,1,0,0,2,0,0
68646,0,0,0,0,0,0,23.10,1,1,0,2,0,0
68736,0,0,0,0,0,0,22.98,1,0,1,2,0,0
68841,0,0,0,0,0,0,22.98,0,0,0,9,4,1
68946,0,0,0,0,0,0,22.85,1,0,0,9,4,1
69051,0,0,0,0,0,0,22.91,0,0,0,9,4,1
69126,0,0,0,0,0,0,22.72,0,0,0,9,4,1
69246,0,0,0,0,0,0,22.79,0,0,0,9,4,1
69321,0,0,0,0,0,0,22.79,0,0,0,9,4,1
